instant,dteday,season,yr,mnth,hr,holiday,weekday,weekend,workingday,weathersit,temp,atemp,hum,windspeed,windspeed_mph,comfindex,casual,registered,cnt
11249,2012-04-18,2,1,4,21,0,3,0,1,2,0.42,0.4242,0.82,0.0896,6.003,0.319,24,165,189.0
11250,2012-04-18,2,1,4,22,0,3,0,1,2,0.42,0.4242,0.77,0.0896,6.003,0.319,9,153,162.0
11251,2012-04-18,2,1,4,23,0,3,0,1,2,0.42,0.4242,0.77,0.0,0.0,0.337,14,56,70.0
11252,2012-04-19,2,1,4,0,0,4,0,1,3,0.42,0.4242,0.77,0.0,0.0,0.337,5,20,25.0
11253,2012-04-19,2,1,4,1,0,4,0,1,3,0.42,0.4242,0.77,0.1045,7.002,0.316,2,11,13.0
11254,2012-04-19,2,1,4,2,0,4,0,1,2,0.42,0.4242,0.77,0.0,0.0,0.337,2,4,6.0
11255,2012-04-19,2,1,4,3,0,4,0,1,2,0.42,0.4242,0.77,0.0,0.0,0.337,1,3,4.0
11256,2012-04-19,2,1,4,4,0,4,0,1,2,0.42,0.4242,0.71,0.0,0.0,0.337,0,4,4.0
11257,2012-04-19,2,1,4,5,0,4,0,1,1,0.4,0.4091,0.82,0.0,0.0,0.323,0,30,30.0
11258,2012-04-19,2,1,4,6,0,4,0,1,2,0.4,0.4091,0.82,0.1045,7.002,0.302,4,116,120.0
11259,2012-04-19,2,1,4,7,0,4,0,1,2,0.4,0.4091,0.82,0.1343,8.998,0.296,15,391,406.0
11260,2012-04-19,2,1,4,8,0,4,0,1,2,0.42,0.4242,0.82,0.1045,7.002,0.316,26,651,677.0
11261,2012-04-19,2,1,4,9,0,4,0,1,2,0.46,0.4545,0.72,0.0,0.0,0.366,31,270,301.0
11262,2012-04-19,2,1,4,10,0,4,0,1,1,0.48,0.4697,0.63,0.0896,6.003,0.363,46,143,189.0
11263,2012-04-19,2,1,4,11,0,4,0,1,1,0.52,0.5,0.48,0.0,0.0,0.41,46,183,229.0
11264,2012-04-19,2,1,4,12,0,4,0,1,1,0.54,0.5152,0.49,0.0,0.0,0.425,51,213,264.0
11265,2012-04-19,2,1,4,13,0,4,0,1,1,0.56,0.5303,0.46,0.0,0.0,0.439,52,186,238.0
11266,2012-04-19,2,1,4,14,0,4,0,1,1,0.58,0.5455,0.43,0.0,0.0,0.454,54,183,237.0
11267,2012-04-19,2,1,4,15,0,4,0,1,1,0.6,0.6212,0.43,0.0,0.0,0.486,66,196,262.0
11268,2012-04-19,2,1,4,16,0,4,0,1,1,0.62,0.6212,0.41,0.1045,7.002,0.475,63,324,387.0
11269,2012-04-19,2,1,4,17,0,4,0,1,1,0.6,0.6212,0.43,0.0896,6.003,0.468,85,663,748.0
11270,2012-04-19,2,1,4,18,0,4,0,1,1,0.6,0.6212,0.43,0.0896,6.003,0.468,99,677,776.0
11271,2012-04-19,2,1,4,19,0,4,0,1,1,0.58,0.5455,0.46,0.1343,8.998,0.427,70,516,586.0
11272,2012-04-19,2,1,4,20,0,4,0,1,1,0.56,0.5303,0.49,0.2239,15.001,0.394,52,352,404.0
11273,2012-04-19,2,1,4,21,0,4,0,1,1,0.52,0.5,0.55,0.1045,7.002,0.389,27,240,267.0
11274,2012-04-19,2,1,4,22,0,4,0,1,1,0.52,0.5,0.59,0.194,12.998,0.371,29,219,248.0
11275,2012-04-19,2,1,4,23,0,4,0,1,1,0.5,0.4848,0.63,0.1045,7.002,0.375,20,124,144.0
11276,2012-04-20,2,1,4,0,0,5,0,1,1,0.48,0.4697,0.67,0.1045,7.002,0.36,5,59,64.0
11277,2012-04-20,2,1,4,1,0,5,0,1,1,0.46,0.4545,0.82,0.194,12.998,0.328,3,22,25.0
11278,2012-04-20,2,1,4,2,0,5,0,1,1,0.44,0.4394,0.88,0.194,12.998,0.313,3,18,21.0
11279,2012-04-20,2,1,4,3,0,5,0,1,1,0.44,0.4394,0.88,0.1045,7.002,0.331,1,9,10.0
11280,2012-04-20,2,1,4,4,0,5,0,1,1,0.42,0.4242,0.94,0.1045,7.002,0.316,0,3,3.0
11281,2012-04-20,2,1,4,5,0,5,0,1,1,0.42,0.4242,0.94,0.0,0.0,0.337,1,24,25.0
11282,2012-04-20,2,1,4,6,0,5,0,1,1,0.42,0.4242,0.88,0.0,0.0,0.337,8,105,113.0
11283,2012-04-20,2,1,4,7,0,5,0,1,1,0.42,0.4242,0.94,0.0,0.0,0.337,9,350,359.0
11284,2012-04-20,2,1,4,8,0,5,0,1,1,0.44,0.4394,0.94,0.0,0.0,0.352,32,668,700.0
11285,2012-04-20,2,1,4,9,0,5,0,1,1,0.46,0.4545,0.88,0.0896,6.003,0.348,30,329,359.0
11286,2012-04-20,2,1,4,10,0,5,0,1,1,0.5,0.4848,0.77,0.194,12.998,0.357,67,170,237.0
11287,2012-04-20,2,1,4,11,0,5,0,1,1,0.54,0.5152,0.68,0.1642,11.001,0.392,64,190,254.0
11288,2012-04-20,2,1,4,12,0,5,0,1,1,0.58,0.5455,0.53,0.194,12.998,0.415,102,260,362.0
11289,2012-04-20,2,1,4,13,0,5,0,1,1,0.62,0.6212,0.43,0.194,12.998,0.458,105,276,381.0
11290,2012-04-20,2,1,4,14,0,5,0,1,1,0.64,0.6212,0.44,0.2239,15.001,0.462,156,238,394.0
11291,2012-04-20,2,1,4,15,0,5,0,1,1,0.64,0.6212,0.47,0.194,12.998,0.468,145,262,407.0
11292,2012-04-20,2,1,4,16,0,5,0,1,1,0.66,0.6212,0.44,0.194,12.998,0.478,151,429,580.0
11293,2012-04-20,2,1,4,17,0,5,0,1,1,0.64,0.6212,0.47,0.2836,19.001,0.45,122,697,819.0
11294,2012-04-20,2,1,4,18,0,5,0,1,1,0.62,0.6212,0.5,0.2836,19.001,0.44,110,558,668.0
11295,2012-04-20,2,1,4,19,0,5,0,1,1,0.6,0.6212,0.53,0.194,12.998,0.448,82,410,492.0
11296,2012-04-20,2,1,4,20,0,5,0,1,1,0.58,0.5455,0.56,0.1642,11.001,0.421,52,289,341.0
11297,2012-04-20,2,1,4,21,0,5,0,1,1,0.56,0.5303,0.68,0.1343,8.998,0.412,35,252,287.0
11298,2012-04-20,2,1,4,22,0,5,0,1,1,0.54,0.5152,0.68,0.2537,16.998,0.374,26,176,202.0
11299,2012-04-20,2,1,4,23,0,5,0,1,1,0.52,0.5,0.72,0.1343,8.998,0.383,31,156,187.0
11300,2012-04-21,2,1,4,0,0,6,1,0,1,0.52,0.5,0.77,0.2239,15.001,0.365,31,111,
11301,2012-04-21,2,1,4,1,0,6,1,0,1,0.52,0.5,0.77,0.2239,15.001,0.365,24,64,88.0
11302,2012-04-21,2,1,4,2,0,6,1,0,1,0.52,0.5,0.77,0.1343,8.998,0.383,12,69,81.0
11303,2012-04-21,2,1,4,3,0,6,1,0,1,0.5,0.4848,0.82,0.2239,15.001,0.351,4,25,29.0
11304,2012-04-21,2,1,4,4,0,6,1,0,1,0.5,0.4848,0.82,0.2537,16.998,0.345,0,9,9.0
11305,2012-04-21,2,1,4,5,0,6,1,0,1,0.5,0.4848,0.82,0.2537,16.998,0.345,0,1,1.0
11306,2012-04-21,2,1,4,6,0,6,1,0,1,0.5,0.4848,0.82,0.2239,15.001,0.351,10,21,31.0
11307,2012-04-21,2,1,4,7,0,6,1,0,1,0.5,0.4848,0.82,0.2836,19.001,0.339,21,55,76.0
11308,2012-04-21,2,1,4,8,0,6,1,0,1,0.52,0.5,0.81,0.2537,16.998,0.359,52,149,201.0
11309,2012-04-21,2,1,4,9,0,6,1,0,1,0.54,0.5152,0.77,0.1642,11.001,0.392,115,216,331.0
11310,2012-04-21,2,1,4,10,0,6,1,0,1,0.6,0.6061,0.64,0.2836,19.001,0.425,183,299,482.0
11311,2012-04-21,2,1,4,11,0,6,1,0,1,0.62,0.6061,0.61,0.3284,22.003,0.426,260,348,608.0
11312,2012-04-21,2,1,4,12,0,6,1,0,1,0.64,0.6212,0.57,0.2239,15.001,0.462,262,378,640.0
11313,2012-04-21,2,1,4,13,0,6,1,0,1,0.66,0.6212,0.54,0.2239,15.001,0.472,291,358,649.0
11314,2012-04-21,2,1,4,14,0,6,1,0,1,0.7,0.6364,0.45,0.2836,19.001,0.484,278,331,609.0
11315,2012-04-21,2,1,4,15,0,6,1,0,1,0.72,0.6515,0.39,0.2537,16.998,0.505,267,361,628.0
11316,2012-04-21,2,1,4,16,0,6,1,0,1,0.7,0.6364,0.42,0.3284,22.003,0.475,267,372,639.0
11317,2012-04-21,2,1,4,17,0,6,1,0,2,0.74,0.6515,0.3,0.3881,26.003,0.488,259,309,568.0
11318,2012-04-21,2,1,4,18,0,6,1,0,2,0.68,0.6364,0.47,0.4925,32.998,0.432,133,283,416.0
11319,2012-04-21,2,1,4,19,0,6,1,0,3,0.56,0.5303,0.73,0.4925,32.998,0.341,9,45,54.0
11320,2012-04-21,2,1,4,20,0,6,1,0,3,0.5,0.4848,0.82,0.2985,19.999,0.336,5,34,39.0
11321,2012-04-21,2,1,4,21,0,6,1,0,3,0.5,0.4848,0.82,0.3881,26.003,0.318,20,82,102.0
11322,2012-04-21,2,1,4,22,0,6,1,0,1,0.48,0.4697,0.82,0.2985,19.999,0.321,20,90,110.0
11323,2012-04-21,2,1,4,23,0,6,1,0,2,0.46,0.4545,0.82,0.2836,19.001,0.31,18,73,91.0
11324,2012-04-22,2,1,4,0,0,0,1,0,2,0.46,0.4545,0.82,0.194,12.998,0.328,32,85,117.0
11325,2012-04-22,2,1,4,1,0,0,1,0,2,0.46,0.4545,0.82,0.3284,22.003,0.301,10,63,73.0
11326,2012-04-22,2,1,4,2,0,0,1,0,1,0.46,0.4545,0.72,0.2836,19.001,0.31,7,49,56.0
11327,2012-04-22,2,1,4,3,0,0,1,0,2,0.44,0.4394,0.82,0.1642,11.001,0.319,7,33,40.0
11328,2012-04-22,2,1,4,4,0,0,1,0,2,0.44,0.4394,0.77,0.1642,11.001,0.319,0,7,7.0
11329,2012-04-22,2,1,4,5,0,0,1,0,2,0.44,0.4394,0.77,0.2239,15.001,0.307,0,6,6.0
11330,2012-04-22,2,1,4,6,0,0,1,0,2,0.44,0.4394,0.72,0.3284,22.003,0.286,6,6,12.0
11331,2012-04-22,2,1,4,7,0,0,1,0,3,0.42,0.4242,0.77,0.3881,26.003,0.26,2,22,24.0
11332,2012-04-22,2,1,4,8,0,0,1,0,3,0.4,0.4091,0.82,0.2537,16.998,0.272,8,43,51.0
11333,2012-04-22,2,1,4,9,0,0,1,0,3,0.4,0.4091,0.82,0.2537,16.998,0.272,8,71,79.0
11334,2012-04-22,2,1,4,10,0,0,1,0,3,0.38,0.3939,0.82,0.3284,22.003,0.242,11,57,68.0
11335,2012-04-22,2,1,4,11,0,0,1,0,3,0.38,0.3939,0.87,0.2985,19.999,0.248,7,70,77.0
11336,2012-04-22,2,1,4,12,0,0,1,0,3,0.38,0.3939,0.87,0.3284,22.003,0.242,5,56,61.0
11337,2012-04-22,2,1,4,13,0,0,1,0,3,0.38,0.3939,0.82,0.3582,23.999,0.237,5,47,52.0
11338,2012-04-22,2,1,4,14,0,0,1,0,3,0.38,0.3939,0.87,0.3284,22.003,0.242,3,50,53.0
11339,2012-04-22,2,1,4,15,0,0,1,0,3,0.38,0.3939,0.87,0.3881,26.003,0.231,0,38,38.0
11340,2012-04-22,2,1,4,16,0,0,1,0,3,0.38,0.3939,0.87,0.4478,30.003,0.219,4,32,36.0
11341,2012-04-22,2,1,4,17,0,0,1,0,3,0.36,0.3182,0.93,0.4478,30.003,0.186,2,25,27.0
11342,2012-04-22,2,1,4,18,0,0,1,0,3,0.36,0.3182,0.93,0.4478,30.003,0.186,1,38,39.0
11343,2012-04-22,2,1,4,19,0,0,1,0,3,0.36,0.3182,0.87,0.5224,35.001,0.171,1,34,35.0
11344,2012-04-22,2,1,4,20,0,0,1,0,3,0.36,0.3333,0.93,0.4179,27.999,0.196,1,34,35.0
11345,2012-04-22,2,1,4,21,0,0,1,0,3,0.36,0.3333,0.87,0.3881,26.003,0.202,0,11,11.0
11346,2012-04-22,2,1,4,22,0,0,1,0,3,0.34,0.2879,0.87,0.5224,35.001,0.152,0,13,13.0
11347,2012-04-22,2,1,4,23,0,0,1,0,3,0.36,0.3182,0.81,0.4627,31.001,0.183,0,17,17.0
11348,2012-04-23,2,1,4,0,0,1,0,1,3,0.36,0.3333,0.81,0.4179,27.999,0.196,0,6,6.0
11349,2012-04-23,2,1,4,1,0,1,0,1,3,0.34,0.303,0.87,0.3582,23.999,0.189,1,1,2.0
11350,2012-04-23,2,1,4,2,0,1,0,1,2,0.32,0.303,0.87,0.3284,22.003,0.185,1,3,4.0
11351,2012-04-23,2,1,4,3,0,1,0,1,2,0.32,0.303,0.81,0.2836,19.001,0.194,0,1,1.0
11352,2012-04-23,2,1,4,4,0,1,0,1,3,0.3,0.2879,0.81,0.2836,19.001,0.18,0,3,3.0
11353,2012-04-23,2,1,4,5,0,1,0,1,3,0.3,0.2879,0.81,0.2836,19.001,0.18,0,14,14.0
11354,2012-04-23,2,1,4,6,0,1,0,1,2,0.3,0.2727,0.81,0.2985,19.999,0.172,2,43,45.0
11355,2012-04-23,2,1,4,7,0,1,0,1,3,0.3,0.2879,0.81,0.2537,16.998,0.186,1,206,207.0
11356,2012-04-23,2,1,4,8,0,1,0,1,2,0.3,0.2727,0.75,0.3284,22.003,0.166,11,471,482.0
11357,2012-04-23,2,1,4,9,0,1,0,1,2,0.3,0.2727,0.75,0.3881,26.003,0.154,17,255,272.0
11358,2012-04-23,2,1,4,10,0,1,0,1,2,0.32,0.303,0.7,0.3284,22.003,0.185,12,88,100.0
11359,2012-04-23,2,1,4,11,0,1,0,1,2,0.32,0.2879,0.7,0.3582,23.999,0.175,10,91,101.0
11360,2012-04-23,2,1,4,12,0,1,0,1,3,0.34,0.303,0.71,0.3582,23.999,0.189,12,117,129.0
11361,2012-04-23,2,1,4,13,0,1,0,1,3,0.34,0.303,0.66,0.3881,26.003,0.183,9,98,107.0
11362,2012-04-23,2,1,4,14,0,1,0,1,3,0.36,0.3182,0.62,0.4478,30.003,0.186,12,102,114.0
11363,2012-04-23,2,1,4,15,0,1,0,1,2,0.36,0.3333,0.62,0.3881,26.003,0.202,11,101,112.0
11364,2012-04-23,2,1,4,16,0,1,0,1,3,0.3,0.2727,0.81,0.3582,23.999,0.16,10,93,103.0
11365,2012-04-23,2,1,4,17,0,1,0,1,3,0.3,0.2727,0.82,0.3284,22.003,0.166,13,219,232.0
11366,2012-04-23,2,1,4,18,0,1,0,1,3,0.32,0.3333,0.81,0.1343,8.998,0.233,10,369,379.0
11367,2012-04-23,2,1,4,19,0,1,0,1,2,0.34,0.3182,0.76,0.2239,15.001,0.221,11,287,298.0
11368,2012-04-23,2,1,4,20,0,1,0,1,2,0.32,0.3182,0.76,0.1642,11.001,0.223,17,186,203.0
11369,2012-04-23,2,1,4,21,0,1,0,1,2,0.32,0.303,0.81,0.2239,15.001,0.206,7,145,152.0
11370,2012-04-23,2,1,4,22,0,1,0,1,1,0.32,0.3182,0.76,0.194,12.998,0.217,18,71,89.0
11371,2012-04-23,2,1,4,23,0,1,0,1,1,0.32,0.3182,0.76,0.1642,11.001,0.223,10,49,59.0
11372,2012-04-24,2,1,4,0,0,2,0,1,2,0.32,0.3333,0.76,0.1343,8.998,0.233,0,13,13.0
11373,2012-04-24,2,1,4,1,0,2,0,1,2,0.32,0.3333,0.81,0.1343,8.998,0.233,1,6,7.0
11374,2012-04-24,2,1,4,2,0,2,0,1,1,0.32,0.3182,0.81,0.194,12.998,0.217,0,3,3.0
11375,2012-04-24,2,1,4,3,0,2,0,1,1,0.32,0.303,0.81,0.2239,15.001,0.206,0,2,
11376,2012-04-24,2,1,4,4,0,2,0,1,1,0.3,0.2879,0.7,0.194,12.998,0.198,0,3,3.0
11377,2012-04-24,2,1,4,5,0,2,0,1,1,0.3,0.2879,0.7,0.194,12.998,0.198,0,22,22.0
11378,2012-04-24,2,1,4,6,0,2,0,1,1,0.3,0.2879,0.7,0.2239,15.001,0.192,3,117,120.0
11379,2012-04-24,2,1,4,7,0,2,0,1,1,0.32,0.303,0.66,0.2836,19.001,0.194,3,387,390.0
11380,2012-04-24,2,1,4,8,0,2,0,1,1,0.34,0.3182,0.61,0.2537,16.998,0.215,12,599,611.0
11381,2012-04-24,2,1,4,9,0,2,0,1,1,0.4,0.4091,0.47,0.3582,23.999,0.251,6,302,308.0
11382,2012-04-24,2,1,4,10,0,2,0,1,1,0.42,0.4242,0.47,0.2985,19.999,0.278,33,129,162.0
11383,2012-04-24,2,1,4,11,0,2,0,1,1,0.46,0.4545,0.31,0.3881,26.003,0.289,27,157,184.0
11384,2012-04-24,2,1,4,12,0,2,0,1,1,0.48,0.4697,0.29,0.3881,26.003,0.303,36,188,224.0
11385,2012-04-24,2,1,4,13,0,2,0,1,1,0.5,0.4848,0.29,0.3881,26.003,0.318,35,189,224.0
11386,2012-04-24,2,1,4,14,0,2,0,1,1,0.5,0.4848,0.25,0.3881,26.003,0.318,50,166,216.0
11387,2012-04-24,2,1,4,15,0,2,0,1,1,0.5,0.4848,0.23,0.4179,27.999,0.312,60,176,236.0
11388,2012-04-24,2,1,4,16,0,2,0,1,1,0.5,0.4848,0.23,0.194,12.998,0.357,54,308,362.0
11389,2012-04-24,2,1,4,17,0,2,0,1,1,0.52,0.5,0.22,0.3881,26.003,0.332,72,619,691.0
11390,2012-04-24,2,1,4,18,0,2,0,1,1,0.5,0.4848,0.18,0.0,0.0,0.395,52,580,632.0
11391,2012-04-24,2,1,4,19,0,2,0,1,1,0.5,0.4848,0.18,0.2537,16.998,0.345,33,449,482.0
11392,2012-04-24,2,1,4,20,0,2,0,1,1,0.48,0.4697,0.21,0.3284,22.003,0.315,16,269,285.0
11393,2012-04-24,2,1,4,21,0,2,0,1,2,0.46,0.4545,0.28,0.1642,11.001,0.334,13,213,226.0
11394,2012-04-24,2,1,4,22,0,2,0,1,1,0.44,0.4394,0.35,0.1045,7.002,0.331,8,149,157.0
11395,2012-04-24,2,1,4,23,0,2,0,1,1,0.42,0.4242,0.38,0.0896,6.003,0.319,4,69,73.0
11396,2012-04-25,2,1,4,0,0,3,0,1,1,0.44,0.4394,0.38,0.0,0.0,0.352,13,23,36.0
11397,2012-04-25,2,1,4,1,0,3,0,1,1,0.42,0.4242,0.41,0.0,0.0,0.337,8,17,25.0
11398,2012-04-25,2,1,4,2,0,3,0,1,1,0.36,0.3788,0.62,0.0,0.0,0.294,1,6,7.0
11399,2012-04-25,2,1,4,3,0,3,0,1,1,0.32,0.3333,0.7,0.0896,6.003,0.242,0,3,3.0
11400,2012-04-25,2,1,4,4,0,3,0,1,1,0.34,0.3485,0.66,0.0896,6.003,0.257,0,6,6.0
11401,2012-04-25,2,1,4,5,0,3,0,1,1,0.34,0.3636,0.66,0.0,0.0,0.279,0,24,24.0
11402,2012-04-25,2,1,4,6,0,3,0,1,1,0.34,0.3636,0.66,0.0,0.0,0.279,3,103,106.0
11403,2012-04-25,2,1,4,7,0,3,0,1,1,0.34,0.3636,0.71,0.0,0.0,0.279,13,376,389.0
11404,2012-04-25,2,1,4,8,0,3,0,1,1,0.36,0.3636,0.76,0.0896,6.003,0.271,20,634,654.0
11405,2012-04-25,2,1,4,9,0,3,0,1,1,0.42,0.4242,0.54,0.0,0.0,0.337,33,288,321.0
11406,2012-04-25,2,1,4,10,0,3,0,1,1,0.52,0.5,0.34,0.0,0.0,0.41,44,138,182.0
11407,2012-04-25,2,1,4,11,0,3,0,1,1,0.52,0.5,0.32,0.1343,8.998,0.383,42,177,219.0
11408,2012-04-25,2,1,4,12,0,3,0,1,1,0.54,0.5152,0.28,0.2836,19.001,0.368,49,220,269.0
11409,2012-04-25,2,1,4,13,0,3,0,1,1,0.56,0.5303,0.26,0.2239,15.001,0.394,35,193,228.0
11410,2012-04-25,2,1,4,14,0,3,0,1,1,0.56,0.5303,0.22,0.3582,23.999,0.367,47,176,223.0
11411,2012-04-25,2,1,4,15,0,3,0,1,1,0.58,0.5455,0.19,0.1642,11.001,0.421,47,182,229.0
11412,2012-04-25,2,1,4,16,0,3,0,1,1,0.6,0.5909,0.2,0.3284,22.003,0.412,49,327,376.0
11413,2012-04-25,2,1,4,17,0,3,0,1,1,0.6,0.5909,0.2,0.2985,19.999,0.418,68,664,732.0
11414,2012-04-25,2,1,4,18,0,3,0,1,1,0.6,0.5909,0.2,0.2836,19.001,0.421,60,649,709.0
11415,2012-04-25,2,1,4,19,0,3,0,1,1,0.6,0.5909,0.2,0.194,12.998,0.438,42,501,543.0
11416,2012-04-25,2,1,4,20,0,3,0,1,1,0.56,0.5303,0.22,0.0896,6.003,0.421,22,358,380.0
11417,2012-04-25,2,1,4,21,0,3,0,1,1,0.52,0.5,0.52,0.1343,8.998,0.383,27,212,239.0
11418,2012-04-25,2,1,4,22,0,3,0,1,1,0.5,0.4848,0.51,0.0,0.0,0.395,22,170,192.0
11419,2012-04-25,2,1,4,23,0,3,0,1,2,0.5,0.4848,0.51,0.0896,6.003,0.378,10,94,104.0
11420,2012-04-26,2,1,4,0,0,4,0,1,2,0.48,0.4697,0.63,0.0,0.0,0.381,1,42,43.0
11421,2012-04-26,2,1,4,1,0,4,0,1,2,0.48,0.4697,0.48,0.0896,6.003,0.363,1,22,23.0
11422,2012-04-26,2,1,4,2,0,4,0,1,2,0.48,0.4697,0.55,0.1045,7.002,0.36,3,10,13.0
11423,2012-04-26,2,1,4,3,0,4,0,1,2,0.48,0.4697,0.55,0.0896,6.003,0.363,1,5,6.0
11424,2012-04-26,2,1,4,4,0,4,0,1,2,0.48,0.4697,0.59,0.0896,6.003,0.363,1,2,3.0
11425,2012-04-26,2,1,4,5,0,4,0,1,2,0.48,0.4697,0.63,0.1343,8.998,0.354,0,17,17.0
11426,2012-04-26,2,1,4,6,0,4,0,1,2,0.48,0.4697,0.63,0.2537,16.998,0.33,5,122,127.0
11427,2012-04-26,2,1,4,7,0,4,0,1,3,0.46,0.4545,0.82,0.3582,23.999,0.295,3,222,225.0
11428,2012-04-26,2,1,4,8,0,4,0,1,3,0.46,0.4545,0.82,0.194,12.998,0.328,4,358,362.0
11429,2012-04-26,2,1,4,9,0,4,0,1,3,0.46,0.4545,0.88,0.1642,11.001,0.334,12,189,201.0
11430,2012-04-26,2,1,4,10,0,4,0,1,2,0.46,0.4545,0.94,0.1642,11.001,0.334,14,125,139.0
11431,2012-04-26,2,1,4,11,0,4,0,1,2,0.46,0.4545,0.94,0.2239,15.001,0.322,16,135,151.0
11432,2012-04-26,2,1,4,12,0,4,0,1,2,0.52,0.5,0.83,0.1343,8.998,0.383,24,180,204.0
11433,2012-04-26,2,1,4,13,0,4,0,1,2,0.5,0.4848,0.82,0.1642,11.001,0.363,19,178,197.0
11434,2012-04-26,2,1,4,14,0,4,0,1,2,0.54,0.5152,0.77,0.194,12.998,0.386,37,132,169.0
11435,2012-04-26,2,1,4,15,0,4,0,1,2,0.52,0.5,0.83,0.3284,22.003,0.344,39,165,204.0
11436,2012-04-26,2,1,4,16,0,4,0,1,2,0.52,0.5,0.83,0.2239,15.001,0.365,37,281,318.0
11437,2012-04-26,2,1,4,17,0,4,0,1,1,0.54,0.5152,0.77,0.1642,11.001,0.392,49,565,614.0
11438,2012-04-26,2,1,4,18,0,4,0,1,2,0.54,0.5152,0.77,0.194,12.998,0.386,75,589,664.0
11439,2012-04-26,2,1,4,19,0,4,0,1,2,0.54,0.5152,0.77,0.2239,15.001,0.38,57,407,464.0
11440,2012-04-26,2,1,4,20,0,4,0,1,1,0.54,0.5152,0.77,0.194,12.998,0.386,23,314,337.0
11441,2012-04-26,2,1,4,21,0,4,0,1,1,0.52,0.5,0.83,0.2239,15.001,0.365,28,222,250.0
11442,2012-04-26,2,1,4,22,0,4,0,1,1,0.52,0.5,0.83,0.1642,11.001,0.377,20,163,183.0
11443,2012-04-26,2,1,4,23,0,4,0,1,1,0.5,0.4848,0.88,0.1642,11.001,0.363,6,106,112.0
11444,2012-04-27,2,1,4,0,0,5,0,1,1,0.54,0.5152,0.68,0.5522,36.997,0.314,12,61,73.0
11445,2012-04-27,2,1,4,1,0,5,0,1,1,0.5,0.4848,0.59,0.4478,30.003,0.306,3,32,35.0
11446,2012-04-27,2,1,4,2,0,5,0,1,1,0.48,0.4697,0.59,0.4179,27.999,0.297,4,18,22.0
11447,2012-04-27,2,1,4,3,0,5,0,1,1,0.44,0.4394,0.47,0.4925,32.998,0.253,1,2,3.0
11448,2012-04-27,2,1,4,4,0,5,0,1,1,0.42,0.4242,0.44,0.2537,16.998,0.287,0,6,6.0
11449,2012-04-27,2,1,4,5,0,5,0,1,1,0.42,0.4242,0.44,0.3582,23.999,0.266,0,19,19.0
11450,2012-04-27,2,1,4,6,0,5,0,1,1,0.4,0.4091,0.43,0.2537,16.998,0.272,5,115,120.0
11451,2012-04-27,2,1,4,7,0,5,0,1,1,0.38,0.3939,0.5,0.2836,19.001,0.251,10,305,315.0
11452,2012-04-27,2,1,4,8,0,5,0,1,1,0.4,0.4091,0.5,0.0,0.0,0.323,17,575,592.0
11453,2012-04-27,2,1,4,9,0,5,0,1,1,0.42,0.4242,0.44,0.4925,32.998,0.239,42,292,334.0
11454,2012-04-27,2,1,4,10,0,5,0,1,1,0.44,0.4394,0.38,0.4179,27.999,0.268,64,172,236.0
11455,2012-04-27,2,1,4,11,0,5,0,1,1,0.44,0.4394,0.38,0.3284,22.003,0.286,47,186,233.0
11456,2012-04-27,2,1,4,12,0,5,0,1,1,0.46,0.4545,0.36,0.3582,23.999,0.295,63,244,307.0
11457,2012-04-27,2,1,4,13,0,5,0,1,1,0.46,0.4545,0.33,0.3881,26.003,0.289,94,212,306.0
11458,2012-04-27,2,1,4,14,0,5,0,1,1,0.46,0.4545,0.33,0.3284,22.003,0.301,94,206,300.0
11459,2012-04-27,2,1,4,15,0,5,0,1,1,0.52,0.5,0.29,0.4925,32.998,0.312,101,223,324.0
11460,2012-04-27,2,1,4,16,0,5,0,1,1,0.52,0.5,0.29,0.2537,16.998,0.359,105,335,440.0
11461,2012-04-27,2,1,4,17,0,5,0,1,1,0.54,0.5152,0.24,0.3881,26.003,0.347,89,613,702.0
11462,2012-04-27,2,1,4,18,0,5,0,1,1,0.52,0.5,0.25,0.3582,23.999,0.338,94,560,654.0
11463,2012-04-27,2,1,4,19,0,5,0,1,1,0.5,0.4848,0.27,0.3881,26.003,0.318,62,379,441.0
11464,2012-04-27,2,1,4,20,0,5,0,1,1,0.46,0.4545,0.31,0.2836,19.001,0.31,49,240,
11465,2012-04-27,2,1,4,21,0,5,0,1,1,0.44,0.4394,0.33,0.2985,19.999,0.292,23,185,208.0
11466,2012-04-27,2,1,4,22,0,5,0,1,1,0.42,0.4242,0.38,0.2537,16.998,0.287,24,134,158.0
11467,2012-04-27,2,1,4,23,0,5,0,1,1,0.4,0.4091,0.4,0.2537,16.998,0.272,11,105,116.0
11468,2012-04-28,2,1,4,0,0,6,1,0,1,0.38,0.3939,0.43,0.1642,11.001,0.275,4,99,103.0
11469,2012-04-28,2,1,4,1,0,6,1,0,1,0.36,0.3333,0.5,0.2985,19.999,0.22,7,60,67.0
11470,2012-04-28,2,1,4,2,0,6,1,0,1,0.36,0.3485,0.43,0.1642,11.001,0.252,8,49,57.0
11471,2012-04-28,2,1,4,3,0,6,1,0,1,0.34,0.3182,0.49,0.2239,15.001,0.221,3,23,26.0
11472,2012-04-28,2,1,4,4,0,6,1,0,1,0.34,0.3333,0.49,0.1642,11.001,0.237,0,2,2.0
11473,2012-04-28,2,1,4,5,0,6,1,0,1,0.34,0.3333,0.46,0.1343,8.998,0.243,2,3,5.0
